"42","256","121","hello","2015-06-01 15:09:19","home","2015-06-01 15:09:19","0","0","0",NULL,NULL,"287",NULL,NULL,"7",NULL,NULL
"46","256","122","hello","2015-06-01 18:37:15","home","2015-06-01 18:37:15","0","5","3",NULL,NULL,"60",NULL,NULL,"7",NULL,NULL
"49","256","122","hello","2015-06-02 02:58:51","home","2015-06-02 02:58:51","0","30","22",NULL,NULL,"440",NULL,NULL,"7",NULL,NULL
"58","265","122","hello","2015-06-02 14:09:42","home","2015-06-02 14:09:42","0","35","23",NULL,NULL,"460",NULL,NULL,"7",NULL,NULL
"60","269","121",NULL,"2015-06-02 09:33:06",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"61","292","105","hello","2015-06-02 15:54:34","home","2015-06-02 15:54:34","0","0","32",NULL,NULL,"230",NULL,NULL,"7",NULL,NULL
"63","256","121","hello","2015-06-03 12:15:32","home","2015-06-03 12:15:32","0","20","28",NULL,NULL,"278",NULL,NULL,"7",NULL,NULL
"76","280","112","hello","2015-06-03 16:42:57","home","2015-06-03 16:42:57","0","0","0",NULL,NULL,"180",NULL,NULL,"7",NULL,NULL
"81","256","122","hello","2015-06-03 23:53:31","home","2015-06-03 23:53:31","0","15","9",NULL,NULL,"220",NULL,NULL,"7",NULL,NULL
"86","269","117","hello","2015-06-05 13:18:06","home","2015-06-05 13:18:06","0","0","0",NULL,NULL,"0",NULL,NULL,"7",NULL,NULL
"91","256","122","hello","2015-06-05 14:34:55","home","2015-06-05 14:34:55","0","21","22",NULL,NULL,"245",NULL,NULL,"8",NULL,NULL
"95","263","122","hello","2015-06-08 18:57:01","home","2015-06-08 18:57:01","0","35","56","3","30","590",NULL,NULL,"8",NULL,NULL
"97","265","122","hello","2015-06-09 12:04:11","home","2015-06-09 12:04:11","0","7","11",NULL,NULL,"120",NULL,NULL,"8",NULL,NULL
"103","327","122","hello","2015-06-09 14:53:53","home","2015-06-09 14:53:53","0","14","15",NULL,NULL,"170",NULL,NULL,"8",NULL,NULL
"104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"8",NULL,NULL
"109",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"8",NULL,NULL
"115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"8",NULL,NULL
"116","327","121","hello","2015-06-10 13:54:02","home","2015-06-10 13:54:02","0","20","49",NULL,NULL,"488",NULL,NULL,"7",NULL,NULL
"117","269","113","hello","2015-06-10 15:07:17","home","2015-06-10 15:07:17","0","60","0",NULL,NULL,"840",NULL,NULL,"8",NULL,NULL
"118","292","121","hello","2015-06-10 15:13:12","home","2015-06-10 15:13:12","0","40","84",NULL,NULL,"836",NULL,NULL,"7",NULL,NULL
"119","332","113",NULL,"2015-06-10 09:56:27","HOME","2015-06-10 16:21:34","0","40","0",NULL,NULL,"560",NULL,NULL,"7",NULL,NULL
"120","302","120","hello","2015-06-11 15:25:01","home","2015-06-11 15:25:01","0","0","36",NULL,NULL,"398",NULL,NULL,"7",NULL,NULL
"121","256","113","hello","2015-06-11 15:28:19","home","2015-06-11 15:28:19","0","80","0",NULL,NULL,"330",NULL,NULL,"7",NULL,NULL
"131","302","122","hello","2015-06-12 16:02:25","home","2015-06-12 16:02:25","0","42","48",NULL,NULL,"530",NULL,NULL,"8",NULL,NULL
"134","280","117",NULL,"2015-06-12 10:49:52","HOME","2015-06-12 11:45:10","0","60","20",NULL,NULL,"365",NULL,NULL,"7",NULL,NULL
"139","302","132","hello","2015-06-13 15:41:48","home","2015-06-13 15:41:48","0","30","0",NULL,NULL,"190",NULL,NULL,"8",NULL,NULL
"140","302","113","hello","2015-06-13 16:12:13","home","2015-06-13 16:12:13","0","60","0",NULL,NULL,"390",NULL,NULL,"7",NULL,NULL
"146",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"8",NULL,NULL
"153","302","122","hello","2015-06-15 14:26:01","home","2015-06-15 14:26:01","0","28","30",NULL,NULL,"335",NULL,NULL,"8",NULL,NULL
"156","337","122",NULL,"2015-06-15 09:58:36","HOME","2015-06-15 10:31:21","0","84","97",NULL,NULL,"1025",NULL,NULL,"8",NULL,NULL
"157","302","122","hello","2015-06-15 15:33:19","home","2015-06-15 15:33:19","0","63","78",NULL,NULL,"870",NULL,NULL,"8",NULL,NULL
"158","265","122","hello","2015-06-16 23:16:03","home","2015-06-16 23:16:03","0","14","22",NULL,NULL,"240",NULL,NULL,"8",NULL,NULL
"160","302","122","hello","2015-06-17 14:48:51","home","2015-06-17 14:48:51","0","7","7",NULL,NULL,"75",NULL,NULL,"8",NULL,NULL
"162",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"8",NULL,NULL
"165","256","113","hello","2015-06-18 18:53:25","home","2015-06-18 18:53:25","0","60","0",NULL,NULL,"330",NULL,NULL,"7",NULL,NULL
"166","332","122",NULL,"2015-06-19 08:16:41","HOME","2015-06-19 14:16:51","0","7","17",NULL,NULL,"180",NULL,NULL,"8",NULL,NULL
"169","256","122","hello","2015-06-19 20:12:35","home","2015-06-19 20:12:35","0","14","16",NULL,NULL,"165",NULL,NULL,"8",NULL,NULL
"174","256","113","hello","2015-06-20 16:16:29","home","2015-06-20 16:16:29","0","0","0",NULL,NULL,"340",NULL,NULL,"7",NULL,NULL
"176","347","112","hello","2015-06-20 17:24:13","home","2015-06-20 17:24:13","0","14","7",NULL,NULL,"180",NULL,NULL,"7",NULL,NULL
"177","350","132","hello","2015-06-20 18:13:33","home","2015-06-20 18:13:33","0","10","0",NULL,NULL,"110",NULL,NULL,"7",NULL,NULL
"178","350","132","hello","2015-06-20 18:55:57","home","2015-06-20 18:55:57","0","10","0",NULL,NULL,"0",NULL,NULL,"8",NULL,NULL
"183","360","112","hello","2015-06-22 14:09:48","home","2015-06-22 14:09:48","0","14","4",NULL,NULL,"100",NULL,NULL,"7",NULL,NULL
"184","256","122","hello","2015-06-22 14:27:19","home","2015-06-22 14:27:19","0","14","11",NULL,NULL,"120",NULL,NULL,"8",NULL,NULL
"186","360","112","hello","2015-06-22 15:30:24","home","2015-06-22 15:30:24","0","7","3",NULL,NULL,"50",NULL,NULL,"7",NULL,NULL
"187","302","124","hello","2015-06-22 15:46:52","home","2015-06-22 15:46:52","0","10","11",NULL,NULL,"190",NULL,NULL,"8",NULL,NULL
"188",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"8",NULL,NULL
"189","284","113","hello","2015-06-22 18:42:11","home","2015-06-22 18:42:11","0","0","0",NULL,NULL,"290",NULL,NULL,"7",NULL,NULL
"192","268","122","hello","2015-06-22 19:35:25","home","2015-06-22 19:35:25","0","0","0",NULL,NULL,"0",NULL,NULL,"8",NULL,NULL
"194","363","113","hello","2015-06-23 18:59:21","home","2015-06-23 18:59:21","0","0","0",NULL,NULL,"100",NULL,NULL,"7",NULL,NULL
"195","302","148","hello","2015-06-23 22:36:33","home","2015-06-23 22:36:33","0","40","0",NULL,NULL,"324",NULL,NULL,"7",NULL,NULL
"196","368","124",NULL,"2015-06-23 17:23:31",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"198","302","140","hello","2015-06-25 15:01:15","home","2015-06-25 15:01:15","0","0","11",NULL,NULL,"205",NULL,NULL,"7",NULL,NULL
"202","302","117","hello","2015-06-26 15:14:52","home","2015-06-26 15:14:52","0","20","9",NULL,NULL,"155",NULL,NULL,"7",NULL,NULL
"205","256","105","hello","2015-06-27 13:45:56","home","2015-06-27 13:45:56","0","0","59",NULL,NULL,"420",NULL,NULL,"7",NULL,NULL
"206","349","149","hello","2015-06-27 16:58:01","home","2015-06-27 16:58:01","0","30","0",NULL,NULL,"150",NULL,NULL,"7",NULL,NULL
"207","375","129","hello","2015-06-29 20:26:57","home","2015-06-29 20:26:57","0","10","20",NULL,NULL,"200",NULL,NULL,"7",NULL,NULL
"208","256","148","hello","2015-06-30 22:54:32","home","2015-06-30 22:54:32","0","60","0",NULL,NULL,"358",NULL,NULL,"7",NULL,NULL
"209","283","127","hello","2015-07-03 15:04:17","home","2015-07-03 15:04:17","0","10","15",NULL,NULL,"270",NULL,NULL,"7",NULL,NULL
"211","256","105","hello","2015-07-03 21:49:49","home","2015-07-03 21:49:49","0","0","25",NULL,NULL,"180",NULL,NULL,"7",NULL,NULL
"215","256","122","hello","2015-07-06 14:16:58","home","2015-07-06 14:16:58","0","14","16",NULL,NULL,"165",NULL,NULL,"8",NULL,NULL
"216","256","113","hello","2015-07-06 14:40:07","home","2015-07-06 14:40:07","0","0","0",NULL,NULL,"370",NULL,NULL,"7",NULL,NULL
"217","302","130","hello","2015-07-06 15:24:26","home","2015-07-06 15:24:26","0","0","17",NULL,NULL,"175",NULL,NULL,"7",NULL,NULL
"218","378","129","hello","2015-07-06 20:20:39","home","2015-07-06 20:20:39","0","10","20",NULL,NULL,"200",NULL,NULL,"7",NULL,NULL
"221","375","129","hello","2015-07-07 14:51:13","home","2015-07-07 14:51:13","0","14","0",NULL,NULL,"175",NULL,NULL,"7",NULL,NULL
"223","302","122","hello","2015-07-08 16:03:25","home","2015-07-08 16:03:25","0","21","26",NULL,NULL,"280",NULL,NULL,"8",NULL,NULL
"224","302","122","hello","2015-07-08 16:03:25","home","2015-07-08 16:03:25","0","21","26",NULL,NULL,"280",NULL,NULL,"8",NULL,NULL
"225","303","150","hello","2015-07-08 18:55:41","home","2015-07-08 18:55:41","0","0","0",NULL,NULL,"165",NULL,NULL,"7",NULL,NULL
"226","303","150","hello","2015-07-08 18:55:41","home","2015-07-08 18:55:41","0","0","0",NULL,NULL,"165",NULL,NULL,"7",NULL,NULL
"229","302","122","hello","2015-07-10 14:27:22","home","2015-07-10 14:27:22","0","21","21",NULL,NULL,"220",NULL,NULL,"7",NULL,NULL
"230","256","122","hello","2015-07-10 22:34:30","home","2015-07-10 22:34:30","0","28","28",NULL,NULL,"300",NULL,NULL,"7",NULL,NULL
"231","360","140","hello","2015-07-11 17:38:35","home","2015-07-11 17:38:35","0","0","11",NULL,NULL,"189",NULL,NULL,"7",NULL,NULL
"232","360","140","hello","2015-07-11 17:38:35","home","2015-07-11 17:38:35","0","0","11",NULL,NULL,"189",NULL,NULL,"7",NULL,NULL
"246",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"8",NULL,NULL
"247","256","122","hello","2015-07-13 21:15:45","home","2015-07-13 21:15:45","0","21","27",NULL,NULL,"290",NULL,NULL,"8",NULL,NULL
"248","302","122","hello","2015-07-15 16:22:12","home","2015-07-15 16:22:12","0","21","39",NULL,NULL,"410",NULL,NULL,"8",NULL,NULL
"249","302","122","hello","2015-07-15 16:25:17","home","2015-07-15 16:25:17","0","28","29",NULL,NULL,"310",NULL,NULL,"8",NULL,NULL
"250","302","122","hello","2015-07-15 16:29:53","home","2015-07-15 16:29:53","0","21","29",NULL,NULL,"305",NULL,NULL,"8",NULL,NULL
"251","391","105","hello","2015-07-15 21:21:54","home","2015-07-15 21:21:54","0","0","29",NULL,NULL,"210",NULL,NULL,"7",NULL,NULL
"252","392","105",NULL,"2015-07-16 06:35:02",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"2",NULL,NULL
"254","256","122","hello","2015-07-17 14:04:15","home","2015-07-17 14:04:15","0","28","29",NULL,NULL,"305",NULL,NULL,"8",NULL,NULL
"255","256","122","hello","2015-07-17 22:15:38","home","2015-07-17 22:15:38","0","21","27",NULL,NULL,"285",NULL,NULL,"8",NULL,NULL
"256","302","122","hello","2015-07-17 22:16:52","home","2015-07-17 22:16:52","0","21","26",NULL,NULL,"280",NULL,NULL,"8",NULL,NULL
"257","332","122","hello","2015-07-18 18:54:29","home","2015-07-18 18:54:29","0","21","27",NULL,NULL,"305",NULL,NULL,"8",NULL,NULL
"258","303","150","hello","2015-07-20 18:18:56","home","2015-07-20 18:18:56","0","0","0",NULL,NULL,"255",NULL,NULL,"7",NULL,NULL
"259","408","157",NULL,"2015-07-20 14:09:21","HOME","2015-07-20 20:34:23","0","30","0",NULL,NULL,"395",NULL,NULL,"7",NULL,NULL
"262","302","122","hello","2015-07-21 15:04:41","home","2015-07-21 15:04:41","0","14","18",NULL,NULL,"195",NULL,NULL,"8",NULL,NULL
"264","306","122","hello","2015-07-21 16:43:07","home","2015-07-21 16:43:07","0","14","16",NULL,NULL,"165",NULL,NULL,"8",NULL,NULL
"265","306","122","hello","2015-07-21 16:45:15","home","2015-07-21 16:45:15","0","14","22",NULL,NULL,"230",NULL,NULL,"8",NULL,NULL
"266","306","122","hello","2015-07-21 16:47:19","home","2015-07-21 16:47:19","0","14","11",NULL,NULL,"115",NULL,NULL,"8",NULL,NULL
"269","408","157",NULL,"2015-07-21 13:13:35","HOME","2015-07-21 19:38:35","0","70","0",NULL,NULL,"515",NULL,NULL,"7",NULL,NULL
"273","256","148","hello","2015-07-23 10:29:41","HOME","2015-07-23 16:54:46","0","20","0",NULL,NULL,"310",NULL,NULL,"7",NULL,NULL
"274","302","122","hello","2015-07-23 15:57:04","home","2015-07-23 15:57:04","0","14","22",NULL,NULL,"230",NULL,NULL,"8",NULL,NULL
"276","418","172",NULL,"2015-07-24 06:22:54","HOME","2015-07-24 11:53:05","0","0","0",NULL,NULL,"120",NULL,NULL,"7",NULL,NULL
"277","416","172","hello","2015-07-24 13:06:26","home","2015-07-24 13:06:26","0","0","0",NULL,NULL,"60",NULL,NULL,"7",NULL,NULL
"280","306","122","hello","2015-07-25 03:52:08","home","2015-07-25 03:52:08","0","14","21",NULL,NULL,"220",NULL,NULL,"8",NULL,NULL
"281","306","122","hello","2015-07-25 03:58:40","home","2015-07-25 03:58:40","0","14","21",NULL,NULL,"220",NULL,NULL,"8",NULL,NULL
"282","306","122","hello","2015-07-25 04:08:06","home","2015-07-25 04:08:06","0","14","21",NULL,NULL,"220",NULL,NULL,"8",NULL,NULL
"283","306","122","hello","2015-07-25 04:11:07","home","2015-07-25 04:11:07","0","14","21",NULL,NULL,"220",NULL,NULL,"8",NULL,NULL
"284","426","122","hello","2015-07-24 16:24:20","home","2015-07-24 16:24:20","0","42","77",NULL,NULL,"810",NULL,NULL,"8",NULL,NULL
"285","426","122","hello","2015-07-24 16:28:57","home","2015-07-24 16:28:57","0","42","49",NULL,NULL,"515",NULL,NULL,"8",NULL,NULL
"286","427","148","hello","2015-07-24 19:12:37","home","2015-07-24 19:12:37","0","30","0",NULL,NULL,"370",NULL,NULL,"7",NULL,NULL
"287","392","117",NULL,"2015-07-25 06:21:02",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"288","256","150","hello","2015-07-25 18:01:10","home","2015-07-25 18:01:10","0","0","0",NULL,NULL,"310",NULL,NULL,"7",NULL,NULL
"291","363","105","hello","2015-07-25 21:19:24","home","2015-07-25 21:19:24","0","0","39",NULL,NULL,"280",NULL,NULL,"7",NULL,NULL
"292","283","150","hello","2015-07-25 21:39:19","home","2015-07-25 21:39:19","0","0","0",NULL,NULL,"320",NULL,NULL,"8",NULL,NULL
"293","378","117","hello","2015-07-26 13:39:59","home","2015-07-26 13:39:59","0","20","15",NULL,NULL,"260",NULL,NULL,"7",NULL,NULL
"294","306","122","hello","2015-07-27 23:47:41","home","2015-07-27 23:47:41","0","14","21",NULL,NULL,"220",NULL,NULL,"8",NULL,NULL
"295","306","122","hello","2015-07-27 23:55:33","home","2015-07-27 23:55:33","0","14","21",NULL,NULL,"220",NULL,NULL,"8",NULL,NULL
"296","302","147","hello","2015-07-27 10:33:30","home","2015-07-27 15:42:44","0","0","21",NULL,NULL,"370",NULL,NULL,"1",NULL,NULL
"297","280","139","hello","2015-07-28 07:50:29","home","2015-07-28 12:00:27","0","30","0",NULL,NULL,"710",NULL,NULL,"1",NULL,NULL
"298","332","174","hello","2015-07-28 18:07:18","home","2015-07-28 18:07:18","0","0","0",NULL,NULL,"310",NULL,NULL,"8",NULL,NULL
"299","409","129","hello","2015-07-28 20:19:53","home","2015-07-28 20:19:53","0","21","0",NULL,NULL,"255",NULL,NULL,"8",NULL,NULL
"300","409","116","hello","2015-07-28 21:51:47","home","2015-07-28 21:51:47","0","20","0",NULL,NULL,"280",NULL,NULL,"7",NULL,NULL
"302","418","172",NULL,"2015-07-29 06:30:38",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"303","418","172",NULL,"2015-07-29 06:38:37",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"304","433","172","hello","2015-07-29 06:49:25","home","2015-07-29 12:16:21","0","0","0",NULL,NULL,"160",NULL,NULL,"1",NULL,NULL
"305","433","172","hello","2015-07-29 12:21:57","home","2015-07-29 12:21:57","0","0","0",NULL,NULL,"180",NULL,NULL,"7",NULL,NULL
"306","418","172","hello","2015-07-29 12:45:32","home","2015-07-29 12:45:32","0","0","0",NULL,NULL,"160",NULL,NULL,"7",NULL,NULL
"308","433","172",NULL,"2015-07-29 14:40:27",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"309","433","172","hello","2015-07-29 20:29:36","home","2015-07-29 20:29:36","0","0","0",NULL,NULL,"180",NULL,NULL,"7",NULL,NULL
"310","418","172","hello","2015-07-30 12:56:43","home","2015-07-30 12:56:43","0","0","0",NULL,NULL,"140",NULL,NULL,"7",NULL,NULL
"311","433","172","hello","2015-07-30 13:08:00","home","2015-07-30 13:08:00","0","0","0",NULL,NULL,"180",NULL,NULL,"7",NULL,NULL
"313","433","172","hello","2015-07-30 20:29:59","home","2015-07-30 20:29:59","0","0","0",NULL,NULL,"180",NULL,NULL,"7",NULL,NULL
"314","256","112","hello","2015-07-30 16:25:38","home","2015-07-30 21:27:20","0","35","16",NULL,NULL,"289",NULL,NULL,"2",NULL,NULL
"315","433","172",NULL,"2015-07-31 06:51:00",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"316","433","172","hello","2015-07-31 12:30:40","home","2015-07-31 12:30:40","0","0","0",NULL,NULL,"180",NULL,NULL,"7",NULL,NULL
"318","302","144","hello","2015-07-31 15:50:33","home","2015-07-31 15:50:33","0","20","21",NULL,NULL,"369",NULL,NULL,"7",NULL,NULL
"319","256","122","hello","2015-07-31 19:46:02","home","2015-07-31 19:46:02","0","14","17",NULL,NULL,"175",NULL,NULL,"8",NULL,NULL
"320","433","172",NULL,"2015-08-01 06:06:03",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"321","433","172",NULL,"2015-08-01 06:10:21",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"322","433","172",NULL,"2015-08-01 06:12:07","HOME","2015-07-31 11:42:14","0","0","0",NULL,NULL,"190",NULL,NULL,"7",NULL,NULL
"323","433","172",NULL,"2015-08-01 06:45:37","HOME","2015-08-01 12:15:43","0","0","0",NULL,NULL,"190",NULL,NULL,"7",NULL,NULL
"324","433","172",NULL,"2015-08-01 14:50:16","HOME","2015-08-01 14:50:27","0","0","0",NULL,NULL,"190",NULL,NULL,"7",NULL,NULL
"326","284","148","hello","2015-08-01 21:57:35","home","2015-08-01 21:57:35","0","40","0",NULL,NULL,"520",NULL,NULL,"7",NULL,NULL
"327","284","148","hello","2015-08-01 21:57:35","home","2015-08-01 21:57:35","0","40","0",NULL,NULL,"520",NULL,NULL,"8",NULL,NULL
"328","442","113","hello","2015-08-01 22:17:58","home","2015-08-01 22:17:58","0","0","0",NULL,NULL,"340",NULL,NULL,"8",NULL,NULL
"329","433","172",NULL,"2015-08-02 14:52:33","HOME","2015-08-02 14:52:44","0","0","0",NULL,NULL,"420",NULL,NULL,"7",NULL,NULL
"330","433","172",NULL,"2015-08-03 06:38:36","HOME","2015-08-03 12:08:39","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"331","433","172",NULL,"2015-08-03 14:28:36","HOME","2015-08-03 19:58:37","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"332","433","172",NULL,"2015-08-04 06:56:16","HOME","2015-08-04 12:26:17","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"333","256","122","hello","2015-08-04 16:15:53","home","2015-08-04 16:15:53","0","21","23",NULL,NULL,"240",NULL,NULL,"8",NULL,NULL
"334","256","122","hello","2015-08-04 16:47:36","home","2015-08-04 16:47:36","0","21","27",NULL,NULL,"285",NULL,NULL,"8",NULL,NULL
"335","302","122","hello","2015-08-04 16:50:14","home","2015-08-04 16:50:14","0","21","22",NULL,NULL,"235",NULL,NULL,"8",NULL,NULL
"337","256","122","hello","2015-08-04 20:14:06","home","2015-08-04 20:14:06","0","14","16",NULL,NULL,"165",NULL,NULL,"8",NULL,NULL
"338","433","172",NULL,"2015-08-04 15:57:06","HOME","2015-08-04 15:57:21","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"339","433","172",NULL,"2015-08-05 06:48:44","HOME","2015-08-05 12:18:46","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"340","433","172",NULL,"2015-08-05 14:41:55","HOME","2015-08-05 14:42:01","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"341","302","179","hello","2015-08-05 20:28:49","home","2015-08-05 20:28:49","0","0","0",NULL,NULL,"1280",NULL,NULL,"7",NULL,NULL
"342","302","122","hello","2015-08-05 21:55:49","home","2015-08-05 21:55:49","0","21","23",NULL,NULL,"240",NULL,NULL,"8",NULL,NULL
"343","433","172",NULL,"2015-08-06 09:35:51","HOME","2015-08-06 15:05:56","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"344","292","105","hello","2015-08-06 19:47:37","home","2015-08-06 19:47:37","0","0","36",NULL,NULL,"260",NULL,NULL,"7",NULL,NULL
"345","433","172",NULL,"2015-08-06 16:34:44","HOME","2015-08-06 16:34:52","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"346","446","151",NULL,"2015-08-06 17:32:33","PICK",NULL,"0","350","0",NULL,NULL,"5260",NULL,NULL,"7",NULL,NULL
"347","447","112",NULL,"2015-08-07 06:09:31",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL
"348","433","172",NULL,"2015-08-07 06:43:32","HOME","2015-08-07 12:13:37","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"349","418","172",NULL,"2015-08-07 06:59:10","HOME","2015-08-07 12:29:15","0","0","0",NULL,NULL,"140",NULL,NULL,"7",NULL,NULL
"350","302","122","hello","2015-08-07 15:32:18","home","2015-08-07 15:32:18","0","21","23",NULL,NULL,"240",NULL,NULL,"8",NULL,NULL
"351","302","122","hello","2015-08-07 15:44:23","home","2015-08-07 15:44:23","0","21","23",NULL,NULL,"240",NULL,NULL,"8",NULL,NULL
"352","448","112",NULL,"2015-08-07 13:19:27","HOME","2015-08-07 19:44:31","0","7","4",NULL,NULL,"77",NULL,NULL,"7",NULL,NULL
"353","305","156","hello","2015-08-07 19:15:27","home","2015-08-07 19:15:27","0","40","0",NULL,NULL,"255",NULL,NULL,"7",NULL,NULL
"354","433","172",NULL,"2015-08-07 14:33:08","HOME","2015-08-07 14:33:18","0","0","0",NULL,NULL,"410",NULL,NULL,"7",NULL,NULL
"355","449","127","hello","2015-08-08 14:17:15","home","2015-08-08 14:17:15","0","50","173",NULL,NULL,"1110",NULL,NULL,"7",NULL,NULL
"356","332","178",NULL,"2015-08-08 15:30:37","HOME","2015-08-08 16:25:55","0","0","0",NULL,NULL,"70",NULL,NULL,"8",NULL,NULL
